voter_name,affiliation,year,award,player,points_given,num_ballots,tot_pts,avg_pts,abs_pt_diff,sq_pt_diff
Israel Gutierrez,ESPN.com,2016,MVP,Draymond Green,3,131,50,0.36153846153846153,2.6384615384615384,6.961479289940828
JA Adande,ESPN.com,2016,MVP,LeBron James,7,131,631,4.8,2.2,4.840000000000001
Jason Jones,Sacramento Bee,2016,MVP,LeBron James,1,131,631,4.846153846153846,3.846153846153846,14.79289940828402
Jason Lieser,Palm Beach Post,2016,MVP,Kawhi Leonard,7,131,634,4.823076923076923,2.176923076923077,4.738994082840238
Jason Lloyd,Akron Beacon Journal,2016,MVP,Russell Westbrook,1,131,486,3.730769230769231,2.730769230769231,7.457100591715976
Jeff McDonald,San Antonio Express-News,2016,MVP,Kawhi Leonard,7,131,634,4.823076923076923,2.176923076923077,4.738994082840238
Jeff Zillgitt,USA Today,2016,MVP,Russell Westbrook,1,131,486,3.730769230769231,2.730769230769231,7.457100591715976
Jerry Zgoda,Minneapolis Star Tribune,2016,MVP,Damian Lillard,3,131,26,0.17692307692307693,2.8230769230769233,7.9697633136094685
Jim Paschke,Fox Sports Wisconsin,2016,MVP,Russell Westbrook,7,131,486,3.6846153846153844,3.3153846153846156,10.991775147928996
Jim Petersen,Fox Sports North,2016,MVP,Chris Paul,3,131,107,0.8,2.2,4.840000000000001
Jody Genessy,Deseret News,2016,MVP,Kawhi Leonard,1,131,634,4.869230769230769,3.869230769230769,14.970946745562127
Joe Cowley,Chicago Sun-Times,2016,MVP,LeBron James,7,131,631,4.8,2.2,4.840000000000001
Joe Freeman,The Oregonian,2016,MVP,Kawhi Leonard,7,131,634,4.823076923076923,2.176923076923077,4.738994082840238
Joel Meyers,Fox Sports New Orleans,2016,MVP,Russell Westbrook,7,131,486,3.6846153846153844,3.3153846153846156,10.991775147928996
John Denton,OrlandoMagic.com,2016,MVP,Draymond Green,7,131,50,0.33076923076923076,6.6692307692307695,44.47863905325444
Jon Barry,ESPN Radio,2016,MVP,Kevin Durant,5,131,147,1.0923076923076922,3.907692307692308,15.270059171597635
Jon Krawczynski,Associated Press,2016,MVP,Russell Westbrook,1,131,486,3.730769230769231,2.730769230769231,7.457100591715976
Jonathan Feigen,Houston Chronicle,2016,MVP,Kawhi Leonard,7,131,634,4.823076923076923,2.176923076923077,4.738994082840238
K.C. Johnson,Chicago Tribune,2016,MVP,LeBron James,7,131,631,4.8,2.2,4.840000000000001
Keith Pompey,Philadelphia Inquirer,2016,MVP,Russell Westbrook,7,131,486,3.6846153846153844,3.3153846153846156,10.991775147928996
Ken Berger,CBSSports.com,2016,MVP,Chris Paul,7,131,107,0.7692307692307693,6.230769230769231,38.82248520710059
Kevin Arnovitz,ESPN.com,2016,MVP,Kawhi Leonard,7,131,634,4.823076923076923,2.176923076923077,4.738994082840238
Kevin Calabro,ESPN Radio,2016,MVP,Chris Paul,7,131,107,0.7692307692307693,6.230769230769231,38.82248520710059
Lang Whitaker,NBA.com,2016,MVP,Kawhi Leonard,7,131,634,4.823076923076923,2.176923076923077,4.738994082840238
Marc Spears,The Undefeated,2016,MVP,Damian Lillard,5,131,26,0.16153846153846155,4.838461538461538,23.410710059171596
Marc Stein,ESPN.com,2016,MVP,LeBron James,1,131,631,4.846153846153846,3.846153846153846,14.79289940828402
Marc Zumoff,Sixers TV,2016,MVP,Kawhi Leonard,7,131,634,4.823076923076923,2.176923076923077,4.738994082840238
Mark Boyle,107.5/1070 The Fan,2016,MVP,LeBron James,7,131,631,4.8,2.2,4.840000000000001
Mark Followill,TXA-21/Fox Sports Net,2016,MVP,LeBron James,7,131,631,4.8,2.2,4.840000000000001
Mark Medina,LA Daily News,2016,MVP,LeBron James,7,131,631,4.8,2.2,4.840000000000001
Marv Albert,TNT,2016,MVP,Russell Westbrook,7,131,486,3.6846153846153844,3.3153846153846156,10.991775147928996
Matt Pinto,WWLS / 98.1,2016,MVP,LeBron James,1,131,631,4.846153846153846,3.846153846153846,14.79289940828402
Matt Winer,NBA TV,2016,MVP,Kawhi Leonard,7,131,634,4.823076923076923,2.176923076923077,4.738994082840238
Michael Smith,Prime Ticket,2016,MVP,Russell Westbrook,7,131,486,3.6846153846153844,3.3153846153846156,10.991775147928996
Michael Wilbon,ESPN,2016,MVP,Kawhi Leonard,7,131,634,4.823076923076923,2.176923076923077,4.738994082840238
Mike Breen,ABC Sports,2016,MVP,Russell Westbrook,7,131,486,3.6846153846153844,3.3153846153846156,10.991775147928996
Mike Fratello,TNT,2016,MVP,Draymond Green,7,131,50,0.33076923076923076,6.6692307692307695,44.47863905325444
Mike Monroe,The Rivard Report,2016,MVP,Kawhi Leonard,7,131,634,4.823076923076923,2.176923076923077,4.738994082840238
Mike Rice,Comcast SportsNet NW,2016,MVP,LeBron James,7,131,631,4.8,2.2,4.840000000000001
Mike Tirico,ESPN,2016,MVP,LeBron James,7,131,631,4.8,2.2,4.840000000000001
NBA Fan Vote,NBA.com/Twitter/Google,2016,MVP,Kawhi Leonard,1,131,634,4.869230769230769,3.869230769230769,14.970946745562127
Nick Friedell,ESPNChicago.com,2016,MVP,Kawhi Leonard,1,131,634,4.869230769230769,3.869230769230769,14.970946745562127
Paul Coro,The Arizona Republic,2016,MVP,Kevin Durant,5,131,147,1.0923076923076922,3.907692307692308,15.270059171597635
Pete Pranica,Fox Sports Southeast,2016,MVP,Kawhi Leonard,7,131,634,4.823076923076923,2.176923076923077,4.738994082840238
Phil Chenier,Comcast SportsNet Mid-Atlantic,2016,MVP,LeBron James,7,131,631,4.8,2.2,4.840000000000001
Ralph Lawler,Prime Ticket,2016,MVP,Chris Paul,7,131,107,0.7692307692307693,6.230769230769231,38.82248520710059
Ramona Shelburne,ESPN.com,2016,MVP,LeBron James,7,131,631,4.8,2.2,4.840000000000001
Ric Bucher,Bleacher Report,2016,MVP,LeBron James,7,131,631,4.8,2.2,4.840000000000001
Rick Bonnell,Charlotte Observer,2016,MVP,Chris Paul,3,131,107,0.8,2.2,4.840000000000001
Ron Boone,ROOT Sports,2016,MVP,Russell Westbrook,7,131,486,3.6846153846153844,3.3153846153846156,10.991775147928996
Ron Tillery,Memphis Commercial Appeal,2016,MVP,Kawhi Leonard,7,131,634,4.823076923076923,2.176923076923077,4.738994082840238
Rusty Simmons,San Francisco Chronicle,2016,MVP,Kawhi Leonard,7,131,634,4.823076923076923,2.176923076923077,4.738994082840238
Sage Steele,ABC Sports,2016,MVP,Kawhi Leonard,7,131,634,4.823076923076923,2.176923076923077,4.738994082840238
Sam Amick,USA Today,2016,MVP,Kawhi Leonard,7,131,634,4.823076923076923,2.176923076923077,4.738994082840238
Sam Smith,Bulls.com,2016,MVP,Chris Paul,5,131,107,0.7846153846153846,4.2153846153846155,17.769467455621303
Scott Hastings,Altitude Sports & Entertainment,2016,MVP,LeBron James,7,131,631,4.8,2.2,4.840000000000001
Sean Deveney,The Sporting News,2016,MVP,Kevin Durant,7,131,147,1.0769230769230769,5.923076923076923,35.082840236686394
Sean Grande,98.5 The Sports Hub,2016,MVP,Kawhi Leonard,7,131,634,4.823076923076923,2.176923076923077,4.738994082840238
Sean Kelley,WRNO 99.5 FM,2016,MVP,LeBron James,1,131,631,4.846153846153846,3.846153846153846,14.79289940828402
Sherman Hamilton,NBA TV Canada,2016,MVP,LeBron James,7,131,631,4.8,2.2,4.840000000000001
Stefan Bondy,New York Daily News,2016,MVP,Kevin Durant,5,131,147,1.0923076923076922,3.907692307692308,15.270059171597635
Stephanie Ready,Fox Sports Carolinas/SportSouth,2016,MVP,LeBron James,7,131,631,4.8,2.2,4.840000000000001
Steve Aschburner,NBA.com,2016,MVP,LeBron James,7,131,631,4.8,2.2,4.840000000000001
Steve Buckhantz,Comcast SportsNet Mid-Atlantic,2016,MVP,Chris Paul,5,131,107,0.7846153846153846,4.2153846153846155,17.769467455621303
Steve Holman,Hawks Radio Network,2016,MVP,Kawhi Leonard,7,131,634,4.823076923076923,2.176923076923077,4.738994082840238
Steve Martin,Fox Sports Carolinas/SportSouth,2016,MVP,LeBron James,7,131,631,4.8,2.2,4.840000000000001
Ted Davis,WTMJ Radio,2016,MVP,LeBron James,7,131,631,4.8,2.2,4.840000000000001
Tim Capstraw,WFAN (660),2016,MVP,Kawhi Leonard,7,131,634,4.823076923076923,2.176923076923077,4.738994082840238
Tim Kempton,KTAR Radio,2016,MVP,Kevin Durant,5,131,147,1.0923076923076922,3.907692307692308,15.270059171597635
Tim Reynolds,Associated Press,2016,MVP,James Harden,3,131,9,0.046153846153846156,2.953846153846154,8.725207100591717
Tim Roye,KNBR Radio,2016,MVP,Kawhi Leonard,7,131,634,4.823076923076923,2.176923076923077,4.738994082840238
Tom McGinnis,Sixers Radio,2016,MVP,Kawhi Leonard,1,131,634,4.869230769230769,3.869230769230769,14.970946745562127
Tony Fiorentino,Fox Sports Sun,2016,MVP,LeBron James,7,131,631,4.8,2.2,4.840000000000001
Vince Ellis,Detroit Free Press,2016,MVP,Kawhi Leonard,7,131,634,4.823076923076923,2.176923076923077,4.738994082840238
Zach Lowe,ESPN.com,2016,MVP,Kawhi Leonard,7,131,634,4.823076923076923,2.176923076923077,4.738994082840238
Aaron Falk,Salt Lake Tribune,2016,ROY,Devin Booker,1,130,49,0.37209302325581395,0.627906976744186,0.3942671714440238
Adam Himmelsbach,Boston Globe,2016,ROY,Nikola Jokic,1,130,59,0.4496124031007752,0.5503875968992248,0.30292650682050354
Al Iannazzone,Newsday,2016,ROY,Devin Booker,1,130,49,0.37209302325581395,0.627906976744186,0.3942671714440238
Alan Horton,WCCO 830-AM,2016,ROY,Nikola Jokic,3,130,59,0.43410852713178294,2.565891472868217,6.583799050537829
Andre Aldridge,Fox Sports South,2016,ROY,Devin Booker,1,130,49,0.37209302325581395,0.627906976744186,0.3942671714440238
Anthony Slater,The Oklahoman,2016,ROY,Devin Booker,1,130,49,0.37209302325581395,0.627906976744186,0.3942671714440238
Antonio Harvey,Fox Sports Radio/620AM,2016,ROY,Jahlil Okafor,1,130,34,0.2558139534883721,0.7441860465116279,0.5538128718226067
Bill Land,Fox Sports Southwest,2016,ROY,Nikola Jokic,1,130,59,0.4496124031007752,0.5503875968992248,0.30292650682050354
Bill Oram,Orange County Register,2016,ROY,Nikola Jokic,1,130,59,0.4496124031007752,0.5503875968992248,0.30292650682050354
Bill Reiter,CBSSports.com,2016,ROY,Devin Booker,1,130,49,0.37209302325581395,0.627906976744186,0.3942671714440238
Bill Schoening,WOAI Radio,2016,ROY,Jahlil Okafor,1,130,34,0.2558139534883721,0.7441860465116279,0.5538128718226067
Bill Simmons,Bill Simmons Podcast/HBO,2016,ROY,Nikola Jokic,1,130,59,0.4496124031007752,0.5503875968992248,0.30292650682050354
Bob Rathbun,Fox Sports South,2016,ROY,Devin Booker,1,130,49,0.37209302325581395,0.627906976744186,0.3942671714440238
Brian Davis,Fox Sports Oklahoma,2016,ROY,Nikola Jokic,3,130,59,0.43410852713178294,2.565891472868217,6.583799050537829
Brian Lewis,New York Post,2016,ROY,Nikola Jokic,1,130,59,0.4496124031007752,0.5503875968992248,0.30292650682050354
Brian Mahoney,Associated Press,2016,ROY,Devin Booker,1,130,49,0.37209302325581395,0.627906976744186,0.3942671714440238
Brian Scalabrine,Comcast SportsNet New England,2016,ROY,Jahlil Okafor,1,130,34,0.2558139534883721,0.7441860465116279,0.5538128718226067
Brian Sieman,The Beast 980,2016,ROY,Devin Booker,1,130,49,0.37209302325581395,0.627906976744186,0.3942671714440238
Brian Windhorst,ESPN.com,2016,ROY,Nikola Jokic,3,130,59,0.43410852713178294,2.565891472868217,6.583799050537829
Charles Gardner,Milwaukee Journal Sentinel,2016,ROY,Nikola Jokic,1,130,59,0.4496124031007752,0.5503875968992248,0.30292650682050354
Chris Broussard,ESPN,2016,ROY,Devin Booker,1,130,49,0.37209302325581395,0.627906976744186,0.3942671714440238
Chris Dempsey,Denver Post,2016,ROY,Nikola Jokic,1,130,59,0.4496124031007752,0.5503875968992248,0.30292650682050354
Chris Denari,Fox Sports Indiana,2016,ROY,Myles Turner,1,130,3,0.015503875968992248,0.9844961240310077,0.9692326182320773
Chris Haynes,Northeast Ohio Media Group/Cleveland.com,2016,ROY,Devin Booker,1,130,49,0.37209302325581395,0.627906976744186,0.3942671714440238
Chris Marlowe,Altitude Sports & Entertainment,2016,ROY,Nikola Jokic,1,130,59,0.4496124031007752,0.5503875968992248,0.30292650682050354
Chris Sheridan,Sheridanhoops.com,2016,ROY,Devin Booker,3,130,49,0.35658914728682173,2.643410852713178,6.987620936241812
Chuck Cooperstein,ESPN 103.3,2016,ROY,Nikola Jokic,1,130,59,0.4496124031007752,0.5503875968992248,0.30292650682050354
Craig Ackerman,Sportstalk 790 AM,2016,ROY,Devin Booker,1,130,49,0.37209302325581395,0.627906976744186,0.3942671714440238
Dan Woike,Orange County Register,2016,ROY,Nikola Jokic,1,130,59,0.4496124031007752,0.5503875968992248,0.30292650682050354
Dave Johnson,106.7 The Fan,2016,ROY,Devin Booker,1,130,49,0.37209302325581395,0.627906976744186,0.3942671714440238
David Aldridge,TNT,2016,ROY,Jahlil Okafor,1,130,34,0.2558139534883721,0.7441860465116279,0.5538128718226067
David Steele,Fox Sports Florida,2016,ROY,Justise Winslow,1,130,7,0.046511627906976744,0.9534883720930233,0.9091400757166036
David Wesley,Fox Sports New Orleans,2016,ROY,Jahlil Okafor,1,130,34,0.2558139534883721,0.7441860465116279,0.5538128718226067
Dell Curry,Fox Sports Carolinas/SportSouth,2016,ROY,Jahlil Okafor,1,130,34,0.2558139534883721,0.7441860465116279,0.5538128718226067
Dennis Neumann,ESPN 580 AM,2016,ROY,Jahlil Okafor,1,130,34,0.2558139534883721,0.7441860465116279,0.5538128718226067
Diamond Leung,Bay Area News Group,2016,ROY,Nikola Jokic,1,130,59,0.4496124031007752,0.5503875968992248,0.30292650682050354
Doris Burke,ESPN,2016,ROY,Nikola Jokic,1,130,59,0.4496124031007752,0.5503875968992248,0.30292650682050354
Doug Smith,The Toronto Star,2016,ROY,Devin Booker,1,130,49,0.37209302325581395,0.627906976744186,0.3942671714440238
Eddie Johnson,Fox Sports Arizona,2016,ROY,Devin Booker,1,130,49,0.37209302325581395,0.627906976744186,0.3942671714440238
Eddie Sefko,Dallas Morning News,2016,ROY,Emmanuel Mudiay,1,130,4,0.023255813953488372,0.9767441860465116,0.9540292049756625
Eric Collins,Hornets Radio,2016,ROY,Nikola Jokic,3,130,59,0.43410852713178294,2.565891472868217,6.583799050537829
Eric Hasseltine,92.9 FM ESPN/680 AM ESPN,2016,ROY,Jahlil Okafor,3,130,34,0.24031007751937986,2.75968992248062,7.615888468241091
Eric Reid,Fox Sports Sun,2016,ROY,Justise Winslow,1,130,7,0.046511627906976744,0.9534883720930233,0.9091400757166036
Ernie Johnson,TNT,2016,ROY,Myles Turner,1,130,3,0.015503875968992248,0.9844961240310077,0.9692326182320773
Fran Blinebury,NBA.com,2016,ROY,Devin Booker,1,130,49,0.37209302325581395,0.627906976744186,0.3942671714440238
Frank Isola,Sirius Radio/New York Daily News,2016,ROY,Emmanuel Mudiay,1,130,4,0.023255813953488372,0.9767441860465116,0.9540292049756625
Gary Gerould,Comcast SportsNet-CA,2016,ROY,Nikola Jokic,1,130,59,0.4496124031007752,0.5503875968992248,0.30292650682050354
Gary Washburn,Boston Globe,2016,ROY,Devin Booker,3,130,49,0.35658914728682173,2.643410852713178,6.987620936241812
George Blaha,WMGC / Fox Sports Detroit,2016,ROY,Myles Turner,1,130,3,0.015503875968992248,0.9844961240310077,0.9692326182320773
Grant Napear,Comcast SportsNet-CA,2016,ROY,Nikola Jokic,1,130,59,0.4496124031007752,0.5503875968992248,0.30292650682050354
Howard Beck,Bleacher Report,2016,ROY,Nikola Jokic,1,130,59,0.4496124031007752,0.5503875968992248,0.30292650682050354
Hubie Brown,ESPN,2016,ROY,Jahlil Okafor,1,130,34,0.2558139534883721,0.7441860465116279,0.5538128718226067
Ian Eagle,YES Network,2016,ROY,Devin Booker,1,130,49,0.37209302325581395,0.627906976744186,0.3942671714440238
Ira Winderman,South Florida Sun Sentinel,2016,ROY,Jahlil Okafor,1,130,34,0.2558139534883721,0.7441860465116279,0.5538128718226067
Israel Gutierrez,ESPN.com,2016,ROY,D'Angelo Russell,1,130,1,0,1,1
JA Adande,ESPN.com,2016,ROY,Devin Booker,1,130,49,0.37209302325581395,0.627906976744186,0.3942671714440238
Jason Jackson,Fox Sports Sun,2016,ROY,Devin Booker,1,130,49,0.37209302325581395,0.627906976744186,0.3942671714440238
Jason Jones,Sacramento Bee,2016,ROY,Devin Booker,1,130,49,0.37209302325581395,0.627906976744186,0.3942671714440238
Jason Lloyd,Akron Beacon Journal,2016,ROY,Justise Winslow,1,130,7,0.046511627906976744,0.9534883720930233,0.9091400757166036
Jason Quick,Comcast SportsNet NW,2016,ROY,Jahlil Okafor,1,130,34,0.2558139534883721,0.7441860465116279,0.5538128718226067
Jeff McDonald,San Antonio Express-News,2016,ROY,Nikola Jokic,1,130,59,0.4496124031007752,0.5503875968992248,0.30292650682050354
Jeff Zillgitt,USA Today,2016,ROY,Jahlil Okafor,1,130,34,0.2558139534883721,0.7441860465116279,0.5538128718226067
Jerry Zgoda,Minneapolis Star Tribune,2016,ROY,Devin Booker,1,130,49,0.37209302325581395,0.627906976744186,0.3942671714440238
Jessica Camerato,Comcast SportsNet,2016,ROY,Nikola Jokic,1,130,59,0.4496124031007752,0.5503875968992248,0.30292650682050354
Jim Barnett,Comcast SportsNet Bay Area,2016,ROY,Devin Booker,1,130,49,0.37209302325581395,0.627906976744186,0.3942671714440238
Jim Paschke,Fox Sports Wisconsin,2016,ROY,Jahlil Okafor,1,130,34,0.2558139534883721,0.7441860465116279,0.5538128718226067
Jim Petersen,Fox Sports North,2016,ROY,Devin Booker,1,130,49,0.37209302325581395,0.627906976744186,0.3942671714440238
Jody Genessy,Deseret News,2016,ROY,Nikola Jokic,1,130,59,0.4496124031007752,0.5503875968992248,0.30292650682050354
Joel Meyers,Fox Sports New Orleans,2016,ROY,Jahlil Okafor,1,130,34,0.2558139534883721,0.7441860465116279,0.5538128718226067
John Denton,OrlandoMagic.com,2016,ROY,Devin Booker,1,130,49,0.37209302325581395,0.627906976744186,0.3942671714440238
John Michael,Cavaliers Radio,2016,ROY,Devin Booker,1,130,49,0.37209302325581395,0.627906976744186,0.3942671714440238
Jon Barry,ESPN Radio,2016,ROY,Jahlil Okafor,1,130,34,0.2558139534883721,0.7441860465116279,0.5538128718226067
Jon Krawczynski,Associated Press,2016,ROY,Justise Winslow,1,130,7,0.046511627906976744,0.9534883720930233,0.9091400757166036
Jonathan Feigen,Houston Chronicle,2016,ROY,Nikola Jokic,1,130,59,0.4496124031007752,0.5503875968992248,0.30292650682050354
K.C. Johnson,Chicago Tribune,2016,ROY,Nikola Jokic,1,130,59,0.4496124031007752,0.5503875968992248,0.30292650682050354
Ken Berger,CBSSports.com,2016,ROY,Nikola Jokic,1,130,59,0.4496124031007752,0.5503875968992248,0.30292650682050354
Kevin Arnovitz,ESPN.com,2016,ROY,Nikola Jokic,1,130,59,0.4496124031007752,0.5503875968992248,0.30292650682050354
Kevin Calabro,ESPN Radio,2016,ROY,Emmanuel Mudiay,1,130,4,0.023255813953488372,0.9767441860465116,0.9540292049756625
Lang Whitaker,NBA.com,2016,ROY,Devin Booker,1,130,49,0.37209302325581395,0.627906976744186,0.3942671714440238
Marc Spears,The Undefeated,2016,ROY,Jahlil Okafor,1,130,34,0.2558139534883721,0.7441860465116279,0.5538128718226067
Marc Stein,ESPN.com,2016,ROY,Nikola Jokic,1,130,59,0.4496124031007752,0.5503875968992248,0.30292650682050354
Marc Zumoff,Sixers TV,2016,ROY,Jahlil Okafor,1,130,34,0.2558139534883721,0.7441860465116279,0.5538128718226067
Mark Boyle,107.5/1070 The Fan,2016,ROY,Jahlil Okafor,1,130,34,0.2558139534883721,0.7441860465116279,0.5538128718226067
Mark Followill,TXA-21/Fox Sports Net,2016,ROY,Justise Winslow,1,130,7,0.046511627906976744,0.9534883720930233,0.9091400757166036
Mark Medina,LA Daily News,2016,ROY,Devin Booker,1,130,49,0.37209302325581395,0.627906976744186,0.3942671714440238
Marv Albert,TNT,2016,ROY,Jahlil Okafor,1,130,34,0.2558139534883721,0.7441860465116279,0.5538128718226067
Matt Bullard,Root Sports Southwest,2016,ROY,Nikola Jokic,1,130,59,0.4496124031007752,0.5503875968992248,0.30292650682050354
Matt Devlin,SportsNet/TSN,2016,ROY,Jahlil Okafor,1,130,34,0.2558139534883721,0.7441860465116279,0.5538128718226067
Matt Pinto,WWLS / 98.1,2016,ROY,Devin Booker,1,130,49,0.37209302325581395,0.627906976744186,0.3942671714440238
Matt Winer,NBA TV,2016,ROY,Justise Winslow,1,130,7,0.046511627906976744,0.9534883720930233,0.9091400757166036
Michael Wilbon,ESPN,2016,ROY,Jahlil Okafor,1,130,34,0.2558139534883721,0.7441860465116279,0.5538128718226067
Mike Breen,ABC Sports,2016,ROY,Devin Booker,1,130,49,0.37209302325581395,0.627906976744186,0.3942671714440238
Mike Crispino,MSG Network,2016,ROY,Devin Booker,1,130,49,0.37209302325581395,0.627906976744186,0.3942671714440238
Mike Fratello,TNT,2016,ROY,Jahlil Okafor,1,130,34,0.2558139534883721,0.7441860465116279,0.5538128718226067
Mike Monroe,The Rivard Report,2016,ROY,Jahlil Okafor,1,130,34,0.2558139534883721,0.7441860465116279,0.5538128718226067
Mike Rice,Comcast SportsNet NW,2016,ROY,Devin Booker,3,130,49,0.35658914728682173,2.643410852713178,6.987620936241812
Mike Tirico,ESPN,2016,ROY,Nikola Jokic,1,130,59,0.4496124031007752,0.5503875968992248,0.30292650682050354
Nate Taylor,Indianapolis Star,2016,ROY,Nikola Jokic,3,130,59,0.43410852713178294,2.565891472868217,6.583799050537829
